moviesID,Title,IMDb Score,Rotten Tomatoes Score,Metacritic Score
8638,Pitch Perfect,7.1,81,66
8639,Nanny McPhee,6.5,73,59
8640,Moulin Rouge!,7.6,76,66
8641,Minority Report,7.6,90,80
8642,Middle Men,6.8,40,60
8643,Megamind,7.2,73,63
8644,Madagascar,6.9,54,57
8645,Shes Out of My League,6.4,58,46
8646,Nacho Libre,5.8,40,52
8647,Walk the Line,7.8,82,72
8648,Schindlers List,8.9,97,94
8649,Les Miserables,7.6,70,63
8650,Moonrise Kingdom,7.8,94,84
8651,The Shawshank Redemption,9.3,91,80
8652,Katy Perry: Part of Me,5.9,76,57
8653,Just Married,5.5,41,28
8654,Jurassic Park,8.1,91,68
8655,Justin Bieber: Never Say Never,1.6,65,52
8656,Mission: Impossible,7.1,64,59
8657,Imagine That,5.6,41,54
8658,"I Love You, Man",7,83,70
8659,Let Me In,7.1,88,79
8660,The Italian Job,7,73,68
8661,Inside Man,7.6,86,76
8662,"Me, Myself and Irene",6.6,47,49
8663,Shutter Island,8.2,68,63
8664,Into the Wild,8.1,83,73
8665,Iron Man,7.9,94,79
8666,Mouse Hunt,6.5,42,54
8667,Kingdom of Heaven,7.2,39,63
8668,Robin Hood,6.6,43,53
8669,The Heartbreak Kid,5.8,29,46
8670,Sleepy Hollow,7.3,69,65
8671,In Her Shoes,6.4,75,60
8672,Van Helsing,6.1,,35
8673,Shallow Hal,5.9,49,48
8674,War Horse,7.2,74,72
8675,Men of Honor,7.2,42,56
8676,Hide and Seek,6,13,35
8677,Just Like Heaven,6.7,55,47
8678,Hot Rod,6.7,39,43
8679,Hulk,5.6,62,54
8680,Over the Hedge,6.7,75,67
8681,Hugo,7.5,93,83
8682,The Help,8,76,62
8683,Hop,5.4,24,41
8684,The Incredible Hulk,6.7,67,61
8685,Heroes,7.5,71,
8686,Homeland,8.3,,
8687,True Grit,7.6,95,80
8688,Morning Glory,6.5,55,57
8689,Happy Gilmore,7,62,31
8690,Safety Not Guaranteed,7,91,72
8691,Mission: Impossible - Ghost Protocol,,94,
8692,Gone,5.9,12,36
8693,Mean Girls,7,84,66
8694,G.I. Joe: Retaliation,5.8,28,41
8695,Gladiator,8.5,77,67
8696,Real Steel,7.1,60,56
8697,Glee,6.7,,
8698,The Hunt for Red October,7.6,89,58
8699,Dinner for Schmucks,5.9,42,56
8700,The Sum of All Fears,6.4,60,45
8701,The Addams Family,6.9,64,57
8702,No Country for Old Men,8.1,93,91
8703,Hot Fuzz,7.8,91,81
8704,Innocent Moves,7.4,100,89
8705,Primal Fear,7.7,76,47
8706,Scarface,8.3,82,65
8707,Ferris Buellers Day Off,7.8,81,61
8708,From Hell,6.8,57,54
8709,Kung Fu Panda,7.5,87,74
8710,Transformers,7,58,61
8711,Footloose,5.9,69,58
8712,Fear and Loathing in Las Vegas,7.6,49,41
8713,Modern Family,8.4,,
8714,Forrest Gump,8.8,71,82
8715,Family Guy,8.1,,
8716,The League of Extraordinary Gentlemen,5.8,17,30
8717,Lemony Snickets A Series of Unfortunate Events,6.8,72,62
8718,Sleeping with the Enemy,6.3,20,48
8719,Elizabethtown,6.4,28,45
8720,Event Horizon,6.7,28,35
8721,Eye for an Eye,6.2,,
8722,Eagle Eye,6.6,26,43
8723,What to Expect When Youre Expecting,5.7,23,41
8724,Rise of the Guardians,7.3,75,58
8725,The Godfather,9.2,98,100
8726,Dragon: The Bruce Lee Story,7,74,69
8727,Disturbia,6.8,69,62
8728,Hotel for Dogs,5.4,46,51
8729,Get Rich or Die Tryin,5.4,16,45
8730,Deep Impact,6.2,45,40
8731,The Duchess,6.9,62,62
8732,John Tucker Must Die,5.8,27,41
8733,Dawn of the Dead,7.3,75,59
8734,Transformers: Dark of the Moon,6.2,35,42
8735,Miracle,7.5,81,68
8736,"Definitely, Maybe",7.1,70,59
8737,How to Train Your Dragon,8.1,99,75
8738,Despicable Me,7.6,81,72
8739,G.I. Joe: The Rise of Cobra,5.8,34,32
8740,World Trade Center,5.9,67,66
8741,The Spiderwick Chronicles,6.5,81,62
8742,Cloclo,6.9,83,
8743,Once Upon a Time in the West,8.5,95,80
8744,Cowboys and Aliens,6,44,50
8745,Coach Carter,7.3,64,57
8746,Collateral,7.5,86,71
8747,Coming to America,7,67,47
8748,What Dreams May Come,7.1,54,44
8749,Tomb Raider,6.3,51,48
8750,Chicken Little,5.7,36,48
8751,Catch Me If You Can,8.1,96,75
8752,The Cabin in the Woods,7,92,72
8753,Cloverfield,7,78,64
8754,Nitro Circus: The Movie,6.7,6,43
8755,White Collar,8.2,,
8756,Wild Child,6.1,41,
8757,How I Met Your Mother,8.3,,
8758,Criminal Minds,8.1,91,
8759,Big Miracle,6.5,75,61
8760,Backdraft,6.7,74,38
8761,Babel,7.4,69,69
8762,Borat,7.3,91,89
8763,The Breakfast Club,7.8,89,66
8764,Billy Madison,6.4,42,16
8765,Barnyard,5.6,22,42
8766,The Bourne Legacy,6.6,55,61
8767,Bean: The Movie,6.5,44,52
8768,Bee Movie,6.1,49,54
8769,Back to the Future,8.5,96,87
8770,The Lovely Bones,6.7,32,42
8771,Battleship,5.8,34,41
8772,Puss in Boots,6.6,86,65
8773,Prison Break,8.3,,
8774,The Bourne Identity,7.9,83,68
8775,The Bourne Ultimatum,8,92,85
8776,Barbie: Princess Charm School,6.5,74,
8777,The SpongeBob SquarePants Movie,7.1,68,66
8778,The Bourne Supremacy,7.7,82,73
8779,Inglourious Basterds,8.3,89,69
8780,Bates Motel,8.2,,
8781,Up in the Air,7.4,90,83
8782,Anchorman: The Legend of Ron Burgundy,7.2,66,63
8783,Airplane!,7.7,97,78
8784,Dodgeball: A True Underdog Story,6.7,71,55
8785,Breakfast at Tiffanys,7.6,89,76
8786,Along Came a Spider,6.4,32,42
8787,Alfie,6.2,48,49
8788,Atonement,7.8,83,85
8789,Addams Family Values,6.8,77,62
8790,The Americans,8.4,,
8791,I Am,6.8,,
8792,Anna Karenina,6.6,63,63
8793,Alvin and the Chipmunks Meet Frankenstein,6.2,61,
8794,Flushed Away,6.6,73,74
8795,American Beauty,8.3,87,84
8796,Accepted,6.4,38,47
8797,Anastasia,7.2,86,61
8798,Shrek Forever After,6.3,58,58
8799,A Lot Like Love,6.6,41,48
8800,Jackass: The Movie,6.6,49,42
8801,Marvels Agents of S.H.I.E.L.D.,7.5,,
8802,Bring It On: All or Nothing,5.6,20,
8803,Clueless,6.8,,68
8804,Snow White and the Huntsman,6.1,49,57
8805,Pride and Prejudice,7.8,86,82
8806,Sons of Anarchy,8.5,,
8807,The Princess and the Frog,7.1,85,73
8808,A Thousand Words,5.9,0,26
8809,Once Upon a Time,7.7,,
8810,Greys Anatomy,7.6,,
8811,No Strings Attached,6.2,49,50
8812,Arrested Development,8.7,,
8813,American Horror Story,8,,
8814,Super 8,7,81,72
8815,8 Mile,7.1,75,77
8816,The Five-Year Engagement,6.2,63,62
8817,Fast Five,7.3,77,66
8818,This Is 40,6.2,51,59
8819,Four Brothers,6.8,,49
8820,The Godfather: Part III,7.6,68,60
8821,Mission: Impossible III,6.9,71,66
8822,Back to the Future Part III,7.4,80,55
8823,American Wedding,6.3,54,43
8824,Paranormal Activity 3,5.8,66,59
8825,Shrek the Third,6.1,42,58
8826,The Fast and the Furious: Tokyo Drift,6,37,45
8827,Madagascar 3: Europes Most Wanted,6.8,78,60
8828,Case 39,6.2,21,25
8829,Step Up 3,6.2,47,45
8830,Jackass 3,7,65,56
8831,Charlottes Web (2006),6.3,78,68
8832,Mission: Impossible II,6.1,,59
8833,The Ring Two,5.4,20,44
8834,The Godfather: Part II,9,98,90
8835,Paranormal Activity 2,5.6,58,53
8836,Transporter 2,6.3,,56
8837,Back to the Future Part II,7.8,66,57
8838,Kung Fu Panda 2,7.2,81,67
8839,Madagascar: Escape 2 Africa,6.6,64,61
8840,Transformers: Revenge of the Fallen,6,20,35
8841,Iron Man 2,7,72,57
8842,War of the Worlds (2005),6.5,75,73
8843,24,8.3,,
8844,Sofia the First,6.7,,
8845,Friday the 13th: Part 7: The New Blood,5.3,32,13
8846,Friday the 13th,5.5,26,34
8847,How to Lose a Guy in 10 Days,6.4,42,45
8848,12 Monkeys,8,89,74
8849,Turistas,5.4,18,36
8850,Triangle,6.9,80,
8851,Shrek the Musical,7.1,79,
8852,The Artist,7.9,95,89
8853,xXx,5.9,48,48
8854,Trailer Park Boys: Xmas Special,8,,
8855,There Will Be Blood,8.2,91,93
8856,The Wrestler,7.9,98,80
8857,Wild Target,6.8,33,41
8858,Warrior,8.2,83,71
8859,Wakfu,8.2,,
8860,Valkyrie,7.1,62,56
8861,Vampires,6.2,41,42
8862,Victorious,6.9,,
8863,Vikings,8.5,,
8864,Untraceable,6.2,16,32
8865,Troy,7.3,54,56
8866,Walking Tall,6.3,26,44
8867,The Young Victoria,7.3,76,64
8868,The Ugly Truth,6.4,14,28
8869,The Tourist,6,20,37
8870,Teen Wolf,7.6,,
8871,Transcendence,6.3,19,42
8872,We Were Soldiers,7.2,63,65
8873,The Smurfs,7.2,,
8874,"Tinker, Tailor, Soldier, Spy",7.1,83,85
8875,Stripes,6.9,86,68
8876,Secret Window,6.6,46,46
8877,Trainspotting,8.1,91,83
8878,The Wedding Singer,6.8,69,59
8879,Stomp the Yard,5.5,25,44
8880,StreetDance,5.9,77,
8881,Surfs Up,6.7,79,64
8882,The Secret,5.6,73,
8883,Totally Spies!,7,,
8884,Step Up,6.5,21,48
8885,Snatch,8.3,73,55
8886,Serendipity,6.9,58,52
8887,Shame,7.2,79,72
8888,The Switch,6.1,52,52
8889,The Smurfs,5.4,21,30
8890,Superbad,7.6,88,76
8891,Sherlock,9.1,,
8892,Sinister,6.8,63,53
8893,Supernatural,8.4,,
8894,Skins,8.2,,
8895,Spartacus,8.5,,
8896,The Raven,6.4,22,44
8897,Ripper Street,8.1,,
8898,Would You Rather,5.7,59,20
8899,Space Racers,7.3,,
8900,Radio Rebel,5.9,61,
8901,Red State,6.2,60,50
8902,Rogue,6.2,94,
8903,Ronin,7.3,68,67
8904,[REC],7.4,89,69
8905,RED,7,72,60
8906,Richie Rich,5.4,24,49
8907,Rocky,8.1,94,70
8908,Regular Show,8.4,,
8909,What Women Want,6.4,54,47
8910,The Mothman Prophecies,6.4,52,52
8911,Vantage Point,6.6,34,40
8912,The Patriot,7.2,62,63
8913,The Punisher,6.4,28,33
8914,Premonition,5.9,8,29
8915,Panic Room,6.8,75,65
8916,Perfect Stranger,5.7,10,31
8917,The Painted Veil,7.5,74,69
8918,Platoon,8.1,88,92
8919,Pi,7.4,88,72
8920,Pajanimals,7.3,,
8921,Peter Pan,6.8,77,64
8922,Priest,5.7,15,41
8923,Pingu,7.4,,
8924,The Possession,5.9,39,45
8925,Pulling Strings,6,58,57
8926,Paddington,7.2,97,77
8927,Pocoyo,7.5,,
8928,Tears of the Sun,6.6,33,48
8929,XXX: State of the Union,4.5,17,37
8930,Season of the Witch,5.4,11,28
8931,Open Season,6.1,48,49
8932,Walk of Shame,6,12,25
8933,The Originals,8.2,,
8934,Prom Night,3.9,7,17
8935,Nicky Deuce,5.8,54,
8936,National Lampoons Christmas Vacation,7.6,68,49
8937,Chefs Table,8.6,,
8938,Ninja,5.5,29,
8939,National Security,5.7,11,31
8940,Russell Peters: Notorious,7.1,,
8941,The Battered Bastards of Baseball,8,100,75
8942,Virunga,8.2,100,95
8943,Nightcrawler,7.9,95,76
8944,Z Nation,6.7,,
8945,Naruto,8.3,,
8946,Naruto Shippuden,8.6,,
8947,The Medallion,5.3,17,38
8948,The Mist,7.1,71,58
8949,Marc Maron: Thinky Pain,7.4,,
8950,Rain Man,8,89,65
8951,Teenage Mutant Ninja Turtles: The Movie,6.8,40,51
8952,Middle of Nowhere,6.4,88,75
8953,The Musketeers,7.8,,
8954,Mystic Pizza,6.3,75,60
8955,My Own Man,6.3,65,
8956,Superman Returns,6,75,72
8957,Madoka Magica,8.3,,
8958,Madeline,6,65,
8959,Mitt,6.9,83,64
8960,Malena,7.5,54,54
8961,Spider-Man,7.3,90,73
8962,Mighty Morphin Power Rangers,6.5,,
8963,The Spectacular Spider-Man,8.2,,
8964,Remember Me,7.1,27,40
8965,Scary Movie,6.2,52,48
8966,Matilda,6.9,90,72
8967,Mister Maker,6.9,,
8968,Magic Mike,6.1,79,72
8969,Merlin,7.9,,
8970,Print the Legend,7,81,
8971,Magi: The Labyrinth of Magic,7.8,,
8972,The Losers,6.3,49,44
8973,Lord of War,7.6,61,62
8974,Luther,8.5,,
8975,Legion,5.3,19,32
8976,Van Wilder: Party Liaison,6.4,18,26
8977,The Little Lulu Show,7,,
8978,Leon: The Professional,8.5,74,64
8979,Little Man,4.4,12,26
8980,Labour Pains,4.8,0,
8981,Looper,7.4,93,84
8982,Zombieland,7.6,89,73
8983,Lone Survivor,7.5,75,60
8984,Pretty Little Liars,7.4,,
8985,Orphan,7,56,42
8986,Life on Mars (U.K.),8.3,,
8987,My Little Monster,7.3,,
8988,Kickboxer,6.5,36,33
8989,Killing Me Softly,5.5,0,
8990,Wild Kratts,7.7,,
8991,Knowing,6.2,34,41
8992,My Sisters Keeper,7.4,48,51
8993,Machete Kills,5.6,29,41
8994,Killers,5.5,10,21
8995,Kill la Kill,7.9,,
8996,Spy Kids,5.5,93,71
8997,The Legend of Korra,8.4,,
8998,The Karate Kid,6.2,66,61
8999,Unbreakable Kimmy Schmidt,7.6,,
9000,John Q,7.1,23,30
9001,Justin Time,6.6,,
9002,Space Jam,6.5,43,59
9003,Letters to Juliet,6.5,42,50
9004,The Nut Job,5.7,12,37
9005,The Rundown (Welcome to the Jungle),6.7,69,59
9006,Jericho,7.9,,
9007,Justice,7.7,,
9008,Juno,7.4,94,81
9009,Trailer Park Boys: Dont Legalize It,7.3,46,
9010,Tom Papa Live in New York City,7.2,,
9011,The Informant!,6.4,79,66
9012,In Bruges,7.9,84,67
9013,Identity,7.3,62,64
9014,Michael Jacksons This Is It,7.2,81,67
9015,Playful Kiss,7.1,,
9016,Terror in Resonance,7.9,,
9017,"Its Okay, Thats Love",8.3,,
9018,What If,6.8,74,59
9019,The Impossible,7.6,81,73
9020,Insidious,6.8,66,52
9021,iCarly,6.6,,
9022,Ip Man,8,86,59
9023,"What Happened, Miss Simone?",7.6,89,75
9024,Road House,6.6,37,36
9025,The House of the Spirits,6.9,30,
9026,The Hurt Locker,7.5,97,95
9027,Hotel Rwanda,8.1,91,79
9028,Hook,6.8,29,52
9029,The Pursuit of Happyness,8,67,64
9030,The Skin I Live In,7.6,81,70
9031,Harlock: Space Pirate,6.4,54,
9032,Lilyhammer,8,,
9033,Superhero Movie,4.5,17,33
9034,Made of Honour,5.9,15,37
9035,Hancock,6.4,41,49
9036,Hanna,6.8,71,65
9037,Monster House,6.6,75,68
9038,The Legend of Hercules,4.2,5,22
9039,Safe Haven,6.7,13,34
9040,The Hangover,7.7,78,73
9041,Trailer Park Boys: Say Goodnight to the Bad Guys,7.9,,
9042,Mike Birbiglia: My Girlfriends Boyfriend,8,100,
9043,Zach Galifianakis: Live at the Purple Onion,7.3,76,
9044,The Short Game,7.4,84,51
9045,Secret Garden,8.2,,
9046,Good Hair,6.9,95,72
9047,The Goonies,7.8,76,62
9048,Youve Got Mail,6.7,70,57
9049,The Green Hornet,5.8,44,39
9050,Gurren Lagann,8.3,,
9051,Gridiron Gang,6.9,42,52
9052,Gin Tama,8.6,,
9053,Hemlock Grove,7.1,,
9054,"Girl, Interrupted",7.3,53,51
9055,LEGO Ninjago: Masters of Spinjitzu: King of Shadows,7.4,,
9056,Goon,6.8,81,64
9057,LEGO Ninjago: Masters of Spinjitzu: Way of the Ninja,7.4,,
9058,The Iron Giant,8,96,85
9059,Ghosts of Girlfriends Past,5.8,28,34
9060,Top Gear,8.7,,
9061,The Get Down,8.3,,
9062,Good Will Hunting,8.3,98,70
9063,Son of God,5.7,21,37
9064,Green Street,7.5,47,55
9065,The Hunger Games,7.2,84,68
9066,LEGO Ninjago: Masters of Spinjitzu,7.4,,
9067,Grown Ups,5.9,11,30
9068,Just Go With It,6.4,19,33
9069,Gremlins,7.3,85,70
9070,Gamer,5.8,30,27
9071,Grace and Frankie,8.3,,
9072,Iliza Shlesinger: Freezing Hot,6.8,86,
9073,The Family Man,6.8,53,42
9074,Thomas and Friends: Misty Island Rescue,5,61,
9075,Thomas and Friends: King of the Railway,6.5,78,
9076,I Will Follow,6,82,71
9077,Legends of the Fall,7.6,,45
9078,Misfits,8.2,,
9079,Out of the Furnace,6.8,54,63
9080,Just Friends,6.2,42,47
9081,The Fighter,7.8,90,79
9082,Frances Ha,7.5,92,82
9083,Happy Feet,6.4,76,77
9084,Friends with Kids,6.1,67,55
9085,Fireflies in the Garden,6.5,22,34
9086,Free Willy,6,70,79
9087,Fated to Love You,7.9,,
9088,From Paris with Love,6.5,38,42
9089,Friends with Money,5.7,,68
9090,Fair Game,6.8,79,69
9091,Pulp Fiction,8.9,92,94
9092,The Fairly OddParents,7.2,,
9093,Fired Up,6.1,24,31
9094,Transformers Prime,7.9,,
9095,My Little Pony: Friendship Is Magic,7.6,,
9096,Special Forces,6.4,15,37
9097,Fireproof,6.5,38,28
9098,The Fall,8.2,,
9099,Fate/Zero,8.3,,
9100,Friends,8.9,,
9101,Shoot Em Up,6.7,67,49
9102,Whats Eating Gilbert Grape,7.8,90,73
9103,Girl with a Pearl Earring,6.9,72,72
9104,Even the Rain,7.4,87,69
9105,"See No Evil, Hear No Evil",6.9,28,44
9106,E-Team,7.1,82,66
9107,Neighbor For Sale,6.4,73,65
9108,The Expendables,6.5,42,45
9109,Kevin Hart: Let Me Explain,6.8,61,53
9110,Elf,7,84,64
9111,Europa Report,6.4,81,68
9112,Enough,5.8,22,25
9113,Grave Encounters,6.1,67,33
9114,End of Watch,7.6,85,68
9115,The Lord of the Rings: The Return of the King,8.9,93,94
9116,Enders Game,6.6,62,51
9117,The Wolf of Wall Street,8.2,79,75
9118,Eddie Murphy: Delirious,8.2,83,
9119,Line of Duty,8.7,,
9120,Doug Stanhope: Beer Hall Putsch,7.6,,
9121,The Baader Meinhof Complex,7.4,85,76
9122,Quigley Down Under,6.9,59,51
9123,Divine Secrets of the Ya-Ya Sisterhood,6.1,45,48
9124,Death Sentence,6.8,20,36
9125,The Spy Next Door,5.5,12,27
9126,Slumdog Millionaire,8,91,84
9127,Doctor Stranger,7.4,,
9128,How Do You Know,5.4,31,46
9129,Good Doctor,8.1,,
9130,Training Day,7.7,73,69
9131,Death in Paradise,7.8,,
9132,Doraemon,7.9,,
9133,Reservoir Dogs,8.3,92,79
9134,Walking with Dinosaurs,8.5,,
9135,Derek,8,,
9136,Pans Labyrinth,8.2,95,98
9137,The Final Destination,5.2,28,30
9138,Sex Drive,6.5,46,49
9139,Dredd,7.1,79,60
9140,Total Drama,7.2,,
9141,DreamWorks How to Train Your Dragon Legends,7.7,,
9142,RuPauls Drag Race,8.4,,
9143,Kung Fu Panda: Holiday,6.8,,
9144,The Dog Who Saved Easter,3.5,67,
9145,You Dont Mess with the Zohan,5.5,37,54
9146,Defiance,7.2,58,58
9147,Red Dawn,5.4,15,31
9148,Turbo FAST,6.6,,
9149,Diana,5.5,7,35
9150,Dragons: Dawn of the Dragon Racers,7,,
9151,Dear John,6.3,28,43
9152,Scooby-Doo,5.1,31,35
9153,Gods Not Dead,4.7,12,16
9154,Don Jon,6.5,79,66
9155,The Girl with the Dragon Tattoo,7.8,87,71
9156,La Reina del Sur,8,,
9157,Turbo,6.4,67,58
9158,The Walking Dead,8.2,,
9159,The Vampire Diaries,7.7,,
9160,Death Note,9,,
9161,The Perfect Dictatorship,7.2,76,
9162,Marvels Daredevil,8.6,,
9163,Red Corner,6.3,30,
9164,I Capture the Castle,6.9,79,63
9165,The Cable Guy,6.1,53,56
9166,Quest for Camelot,6.3,45,
9167,Daddy Day Care,5.6,27,39
9168,Conspiracy Theory,6.7,57,49
9169,Casa de mi Padre,5.5,42,52
9170,The Cold Light of Day,4.9,4,22
9171,Center Stage,6.7,42,52
9172,Coffee Prince,8.2,,
9173,The Texas Chainsaw Massacre,6.2,37,38
9174,Wedding Crashers,6.9,76,64
9175,Cube,7.2,63,61
9176,Cunning Single Lady,7.6,,
9177,Constantine,7,46,50
9178,Click,6.4,34,45
9179,Chaos,6.5,57,
9180,Good Luck Chuck,5.6,5,19
9181,Saint Seiya: The Lost Canvas,8.2,,
9182,Chernobyl Diaries,5,19,
9183,El Cuerpo,7.6,79,
9184,Captain Tsubasa,7.8,,
9185,The Courageous Heart of Irena Sendler,7.2,71,
9186,Courageous,7,36,42
9187,White Chicks,5.6,15,41
9188,The Hunger Games: Catching Fire,7.5,90,76
9189,Colombiana,6.4,27,45
9190,RoboCop,6.1,48,52
9191,El Senor de los cielos,6.8,,
9192,Saint Seiya: The Hades Chapter,8.5,,
9193,Carrie,5.9,50,53
9194,The Twilight Saga: Eclipse,5,48,58
9195,El Cartel,8.2,,
9196,The Twilight Saga: New Moon,4.7,28,44
9197,Twilight,5.2,49,56
9198,Chef,7.3,87,68
9199,Jim Jefferies : BARE,8.1,,
9200,The Legend of Bruce Lee,7,,
9201,Being Elmo: A Puppeteers Journey,7.6,95,71
9202,The Magic School Bus,7.8,,
9203,Mission Blue,7.9,85,77
9204,Gu Family Book,8,,
9205,Erin Brockovich,7.3,84,73
9206,Mr. Brooks,7.3,55,45
9207,Conan the Barbarian,5.2,25,36
9208,Bangkok Dangerous,5.4,8,24
9209,Bad Santa,7,78,70
9210,Trailer Park Boys,8.4,,
9211,Bill Burr: Im Sorry You Feel That Way,8.4,100,
9212,The Way Back,7.3,74,66
9213,Donnie Brasco,7.7,88,76
9214,Beverly Hills Ninja,5.6,14,27
9215,Ong-Bak: The Thai Warrior,7.2,85,69
9216,Gone Baby Gone,7.6,94,72
9217,The Butterfly Effect,7.6,33,30
9218,The Boy Who Cried Werewolf,6,66,
9219,Step Brothers,6.9,55,51
9220,Baby Boy,6.4,71,55
9221,BoJack Horseman Christmas Special: Sabrinas Christmas Wish,7.2,,
9222,Beetlejuice,7.5,85,70
9223,BoJack Horseman,8.7,,
9224,Big Time Movie,6.4,58,
9225,The Bounty Hunter,5.6,12,22
9226,Blue Streak,6.3,36,46
9227,Boyz n the Hood,7.8,96,76
9228,G.B.F.,5.9,80,56
9229,Big Fish,8,75,58
9230,The House Bunny,5.5,43,55
9231,Orphan Black,8.3,,
9232,Bitten,7,,
9233,Oldboy,8.4,82,77
9234,Black Hawk Down,7.7,76,74
9235,Precious: Based on the Novel Push by Sapphire,7.3,92,78
9236,Boys Over Flowers,7.9,,
9237,Goosebumps,7.7,,
9238,The Benchwarmers,5.5,13,25
9239,Blackfish,8.1,98,83
9240,Bring It On,6,63,52
9241,Free Birds,5.8,20,38
9242,The Book of Eli,6.9,46,53
9243,Big Daddy,6.4,39,41
9244,Bad Teacher,5.6,45,47
9245,Never Back Down,6.6,23,39
9246,The Notebook,7.8,53,53
9247,Something Borrowed,5.9,15,36
9248,Orange Is the New Black,8.1,,
9249,Bad Boys,6.9,42,41
9250,Paul Blart: Mall Cop,5.2,34,39
9251,Blow,7.6,55,52
9252,Batman Forever,5.4,38,51
9253,Batman: Mask of the Phantasm,7.8,84,
9254,Bleach,8.1,,
9255,The Borgias,7.9,,
9256,Barbie Life in the Dreamhouse,7.3,,
9257,"Yo Soy Betty, La Fea",8.2,,
9258,Batman,7.5,71,69
9259,Bloodline,8,,
9260,SpongeBob SquarePants,8.2,,
9261,Better Call Saul,8.7,,
9262,In the Name of the King: A Dungeon Siege Tale,3.8,4,15
9263,Absolutely Fabulous,8.1,,
9264,"The Good, the Bad and the Ugly",8.8,97,90
9265,Cats and Dogs,5.1,54,47
9266,Zoom: Academy for Superheroes,4.4,4,26
9267,Heartbreaker,6.7,68,59
9268,The Arrival,6.2,65,56
9269,The Adventures of Elmo in Grouchland,5.8,77,59
9270,S.W.A.T.,6,48,45
9271,You Are Beautiful,7.7,,
9272,InuYasha: The Movie: Affections Touching Across Time,7.3,89,
9273,Aziz Ansari: Buried Alive,7.3,100,
9274,You Will Meet a Tall Dark Stranger,6.3,46,51
9275,Austin Powers: The Spy Who Shagged Me,6.6,52,59
9276,Julie and Julia,7,77,66
9277,Willy Wonka and the Chocolate Factory,7.8,90,67
9278,The Square,8.1,100,84
9279,Adore,6.2,33,37
9280,Catch and Release,6,22,43
9281,The Irregular at Magic High School,7.2,,
9282,Austin Powers in Goldmember,6.2,53,62
9283,Shorts,4.7,47,53
9284,My Babysitters a Vampire,6.2,72,
9285,Aziz Ansari Live at Madison Square Garden,6.7,100,
9286,Thomas and Friends: Tale of the Brave,6.6,84,
9287,We Need to Talk About Kevin,7.5,75,68
9288,Harry Potter and the Chamber of Secrets,7.4,82,63
9289,Alpha and Omega,5.2,18,36
9290,Shes All That,5.9,40,51
9291,American Psycho,7.6,70,64
9292,Harry Potter and the Prisoner of Azkaban,7.9,90,82
9293,Looney Tunes: Back in Action,5.7,56,64
9294,All Good Things,6.3,35,57
9295,Harry Potter and the Goblet of Fire,7.7,88,81
9296,Hachi: A Dogs Tale,8.1,64,
9297,Pineapple Express,6.9,75,64
9298,Blue Exorcist,7.5,,
9299,From Dusk Till Dawn,6.9,,
9300,What a Girl Wants,5.8,35,41
9301,American History X,8.5,83,62
9302,Perfume: The Story of a Murderer,7.5,59,56
9303,Auschwitz: Inside the Nazi State,8.6,,
9304,Sense and Sensibility,7.6,97,84
9305,Harry Potter and the Half-Blood Prince,7.6,84,78
9306,Thomas and Friends,6.6,,
9307,Awakenings,7.8,88,74
9308,Harry Potter and the Order of the Phoenix,7.5,77,71
9309,DreamWorks Spooky Stories,6.7,,
9310,Zig and Sharko,6.8,,
9311,Vampire Academy,5.5,16,31
9312,Dumb and Dumber,7.3,68,41
9313,My Babysitters a Vampire,7,,
9314,House at the End of the Street,5.6,13,31
9315,Dance Academy,8.1,,
9316,Man on a Ledge,6.6,32,40
9317,A Most Wanted Man,6.8,86,73
9318,Sword Art Online,7.6,,
9319,Charlie and Lola,6.6,,
9320,A Monster in Paris,6.7,87,
9321,Mac and Devin Go to High School,4.4,62,
9322,A Man Apart,6.1,11,36
9323,A Walk to Remember,7.4,27,35
9324,Mia and Me,6.6,,
9325,Mako Mermaids: An H2O Adventure,6.9,,
9326,Astro Boy,6.3,50,53
9327,Sex and the City: The Movie,5.6,49,53
9328,Act of Valour,6.5,27,40
9329,Abduction,5.1,5,25
9330,Easy A,7,85,72
9331,Ever After High,8,,
9332,The Fresh Prince of Bel-Air,7.9,,
9333,Hansel and Gretel: Witch Hunters,6.1,16,23
